# time	normed_dsignal
2.821684747080476031e-06 -3.697266963665192616e-03
2.823684747023912168e-06 -3.487898042168926897e-03
2.825684746967348305e-06 -3.874607723506293469e-03
2.827684746910784442e-06 -3.771847169282550264e-03
2.829684746854220579e-06 -3.843706367878075777e-03
2.831684746797656716e-06 -3.653708584286262471e-03
2.833684746741092853e-06 -3.893885269543224687e-03
2.835684746684528990e-06 -3.854948999229843801e-03
2.837684746627965128e-06 -3.853441653684237366e-03
2.839684746571401265e-06 -3.481605470217876384e-03
2.841684746514837402e-06 -3.693135111170589829e-03
2.843684746458273539e-06 -3.410853425485087850e-03
2.845684746401709676e-06 -3.781281190173632536e-03
2.847684746345145813e-06 -3.909681063699692143e-03
2.849684746288581950e-06 -4.098419665432560463e-03
2.851684746232018087e-06 -4.431097015159968060e-03
2.853684746175454224e-06 -4.898608078941645363e-03
2.855684746118890361e-06 -4.876801165491192851e-03
2.857684746062326498e-06 -5.379632799674181551e-03
2.859684746005762635e-06 -5.766464261488734970e-03
2.861684745949198772e-06 -5.755348063213275300e-03
2.863684745892634909e-06 -5.919948278456568964e-03
2.865684745836071047e-06 -6.193222898392003115e-03
2.867684745779507184e-06 -6.065572827996170736e-03
2.869684745722943321e-06 -6.036692802966856820e-03
2.871684745666379458e-06 -5.671631306777587603e-03
2.873684745609815595e-06 -5.688043961262941907e-03
2.875684745553251732e-06 -5.761757005019278559e-03
2.877684745496687869e-06 -6.002794474193010044e-03
2.879684745440124006e-06 -5.676214665958263100e-03
2.881684745383560143e-06 -5.803576054566123715e-03
2.883684745326996280e-06 -5.723861319230446124e-03
2.885684745270432417e-06 -5.812591274843166220e-03
2.887684745213868554e-06 -5.797714097650722397e-03
2.889684745157304691e-06 -6.136032395862330360e-03
2.891684745100740829e-06 -6.063146799548880389e-03
2.893684745044176966e-06 -6.081834933757722557e-03
2.895684744987613103e-06 -5.825757075328302607e-03
2.897684744931049240e-06 -6.127189455329379135e-03
2.899684744874485377e-06 -6.386870933560659554e-03
2.901684744817921514e-06 -6.465380118697649538e-03
2.903684744761357651e-06 -5.676780142273926341e-03
2.905684744704793788e-06 -5.861850305688874434e-03
2.907684744648229925e-06 -5.707379941490611439e-03
2.909684744591666062e-06 -5.757524183391034972e-03
2.911684744535102199e-06 -6.013059950213235638e-03
2.913684744478538336e-06 -6.109218758596672919e-03
2.915684744421974473e-06 -6.021894819125780084e-03
2.917684744365410610e-06 -5.957615535298645994e-03
2.919684744308846748e-06 -5.343468966859448062e-03
2.921684744252282885e-06 -5.331250255456309803e-03
2.923684744195719022e-06 -5.183666641502843002e-03
2.925684744139155159e-06 -5.037109036825942153e-03
2.927684744082591296e-06 -4.685763876578159792e-03
2.929684744026027433e-06 -5.190272116106011205e-03
2.931684743969463570e-06 -5.443282921662937618e-03
2.933684743912899707e-06 -5.578213865783746180e-03
2.935684743856335844e-06 -5.370523641014217711e-03
2.937684743799771981e-06 -5.489627352989355155e-03
2.939684743743208118e-06 -5.712499828038064553e-03
2.941684743686644255e-06 -6.062554110973583134e-03
2.943684743630080392e-06 -6.096512746614985226e-03
2.945684743573516529e-06 -6.252381723644754793e-03
2.947684743516952667e-06 -5.995625718407418710e-03
2.949684743460388804e-06 -5.666868408470945688e-03
2.951684743403824941e-06 -5.820905603222784573e-03
2.953684743347261078e-06 -5.948111967381370171e-03
2.955684743290697215e-06 -6.043150328775255022e-03
2.957684743234133352e-06 -6.011017434860377318e-03
2.959684743177569489e-06 -5.484582281910776839e-03
2.961684743121005626e-06 -5.434767159592759217e-03
2.963684743064441763e-06 -5.628581560535507455e-03
2.965684743007877900e-06 -5.490103365749498913e-03
2.967684742951314037e-06 -4.725373689832773096e-03
2.969684742894750174e-06 -4.604549456613110485e-03
2.971684742838186311e-06 -4.324019756110995122e-03
2.973684742781622449e-06 -4.197221172752723696e-03
2.975684742725058586e-06 -4.199229805459904138e-03
2.977684742668494723e-06 -4.337691968177411796e-03
2.979684742611930860e-06 -4.455142505081655796e-03
2.981684742555366997e-06 -4.714473785800313115e-03
2.983684742498803134e-06 -4.773532359387346741e-03
2.985684742442239271e-06 -5.414091613542787972e-03
2.987684742385675408e-06 -5.803976822435424204e-03
2.989684742329111545e-06 -5.683103988244469010e-03
2.991684742272547682e-06 -5.285201247677287321e-03
2.993684742215983819e-06 -5.490782307118037206e-03
2.995684742159419956e-06 -5.630437136004509159e-03
2.997684742102856093e-06 -5.603827486556583679e-03
2.999684742046292230e-06 -5.410189489179545105e-03
3.001684741989728368e-06 -5.304318343706295770e-03
3.003684741933164505e-06 -5.145947655881022778e-03
3.005684741876600642e-06 -5.348928978150216396e-03
3.007684741820036779e-06 -4.898571918870632362e-03
3.009684741763472916e-06 -4.533621296927765193e-03
3.011684741706909053e-06 -4.297701202762009565e-03
3.013684741650345190e-06 -3.796464543384251485e-03
3.015684741593781327e-06 -3.611891973251164442e-03
3.017684741537217464e-06 -3.566896353341408605e-03
3.019684741480653601e-06 -3.454177123892670544e-03
3.021684741424089738e-06 -3.428175348817670814e-03
3.023684741367525875e-06 -3.237905403539610271e-03
3.025684741310962012e-06 -3.327461471251247967e-03
3.027684741254398149e-06 -3.215177354590122074e-03
3.029684741197834287e-06 -3.170861063308582847e-03
3.031684741141270424e-06 -2.779115974281246362e-03
3.033684741084706561e-06 -2.434194134456154311e-03
3.035684741028142698e-06 -2.594368477444234863e-03
3.037684740971578835e-06 -2.476411971095537727e-03
3.039684740915014972e-06 -2.632909298812296205e-03
3.041684740858451109e-06 -2.561893175499580996e-03
3.043684740801887246e-06 -2.356868051407781054e-03
3.045684740745323383e-06 -2.195643468731018570e-03
3.047684740688759520e-06 -1.783496152297741992e-03
3.049684740632195657e-06 -1.561420655773617912e-03
3.051684740575631794e-06 -1.478051730232131464e-03
3.053684740519067931e-06 -1.323782845384491270e-03
3.055684740462504069e-06 -9.629305399950196988e-04
3.057684740405940206e-06 -1.018153571413657433e-03
3.059684740349376343e-06 -7.981669555725071910e-04
3.061684740292812480e-06 -5.577751789739841164e-04
3.063684740236248617e-06 -5.019620296979865857e-04
3.065684740179684754e-06 -5.100446004843234770e-04
3.067684740123120891e-06 -5.149707318880872558e-04
3.069684740066557028e-06 -7.693042676574323021e-04
3.071684740009993165e-06 -8.193734026397969140e-04
3.073684739953429302e-06 -9.012441392732813226e-04
3.075684739896865439e-06 -7.540171358489098676e-04
3.077684739840301576e-06 -6.271568080875590230e-04
3.079684739783737713e-06 -3.623791668281271263e-04
3.081684739727173850e-06 -5.838844795130579586e-04
3.083684739670609988e-06 -3.026641150135763142e-04
3.085684739614046125e-06 -1.164928099270155733e-04
3.087684739557482262e-06 1.586046143657973456e-04
3.089684739500918399e-06 -7.308143130585600388e-06
3.091684739444354536e-06 -6.016433737045464062e-05
3.093684739387790673e-06 -2.456541342464459805e-04
3.095684739331226810e-06 1.516175219859758957e-04
3.097684739274662947e-06 1.644975875529799774e-04
3.099684739218099084e-06 3.214208645187441316e-04
3.101684739161535221e-06 4.859769331042025717e-04
3.103684739104971358e-06 3.792084561944290399e-04
3.105684739048407495e-06 -2.841249435742190292e-05
3.107684738991843632e-06 -1.445347048089561071e-04
3.109684738935279769e-06 -6.605129000968012727e-04
3.111684738878715907e-06 -7.276577729021646221e-04
3.113684738822152044e-06 -9.158505820107657076e-04
3.115684738765588181e-06 -6.806610022480665814e-04
3.117684738709024318e-06 -2.255429767061793841e-04
3.119684738652460455e-06 1.238581659599722110e-04
3.121684738595896592e-06 -5.466796630500677198e-05
3.123684738539332729e-06 -4.423387792716924416e-04
3.125684738482768866e-06 -8.967246067077311485e-04
3.127684738426205003e-06 -8.661212950698794159e-04
3.129684738369641140e-06 -9.257416800676205974e-04
3.131684738313077277e-06 -1.510576223940062477e-03
3.133684738256513414e-06 -1.927172388381707870e-03
3.135684738199949551e-06 -2.272969696794975136e-03
3.137684738143385689e-06 -2.764548478910744747e-03
3.139684738086821826e-06 -2.716076341247252238e-03
3.141684738030257963e-06 -2.580547498908786555e-03
3.143684737973694100e-06 -2.447629864956796936e-03
3.145684737917130237e-06 -2.317315465708356340e-03
3.147684737860566374e-06 -1.672292322573436631e-03
3.149684737804002511e-06 -1.260888153442623564e-03
3.151684737747438648e-06 -8.833602560166316404e-04
3.153684737690874785e-06 -9.588701454425381260e-04
3.155684737634310922e-06 -9.038594682671919700e-04
3.157684737577747059e-06 -8.999982965320745551e-04
3.159684737521183196e-06 -9.584592870314765351e-06
3.161684737464619333e-06 2.883640642578273500e-04
3.163684737408055470e-06 4.491464768321229255e-04
3.165684737351491608e-06 5.179774835178094271e-04
3.167684737294927745e-06 6.523439250260353690e-04
3.169684737238363882e-06 8.445973104765342300e-04
3.171684737181800019e-06 1.489058634874342252e-03
3.173684737125236156e-06 1.721273516792818552e-03
3.175684737068672293e-06 1.931753967292819656e-03
3.177684737012108430e-06 1.748042481270104280e-03
3.179684736955544567e-06 1.357057326280890382e-03
3.181684736898980704e-06 1.291718292758332843e-03
3.183684736842416841e-06 1.502163216330661437e-03
3.185684736785852978e-06 9.767220347066158000e-04
3.187684736729289115e-06 7.088978555532759020e-04
3.189684736672725252e-06 4.219174346710247115e-04
3.191684736616161389e-06 5.038803029482765523e-04
3.193684736559597527e-06 6.229396957405187790e-04
3.195684736503033664e-06 4.955341777273301971e-04
3.197684736446469801e-06 4.519038179625758456e-04
3.199684736389905938e-06 9.096934069709594747e-04
3.201684736333342075e-06 1.107545790562743668e-03
3.203684736276778212e-06 1.550548184596531754e-03
3.205684736220214349e-06 1.892735184434974878e-03
3.207684736163650486e-06 2.198172561475187064e-03
3.209684736107086623e-06 1.822342350727514321e-03
3.211684736050522760e-06 2.015156736153727972e-03
3.213684735993958897e-06 2.048512165855806682e-03
3.215684735937395034e-06 2.265375329342295650e-03
3.217684735880831171e-06 2.108608198096898357e-03
3.219684735824267309e-06 1.857126194247450332e-03
3.221684735767703446e-06 1.654162591672720187e-03
3.223684735711139583e-06 2.282173443193827745e-03
3.225684735654575720e-06 2.176246714305578832e-03
3.227684735598011857e-06 2.232674376529764863e-03
3.229684735541447994e-06 2.200444115993576474e-03
3.231684735484884131e-06 2.145070995145938967e-03
3.233684735428320268e-06 2.336322623238536351e-03
3.235684735371756405e-06 2.774230835777210819e-03
3.237684735315192542e-06 2.868701151413708805e-03
3.239684735258628679e-06 3.219075985958994197e-03
3.241684735202064816e-06 3.042135488134266579e-03
3.243684735145500953e-06 2.849776678669460085e-03
3.245684735088937090e-06 3.033197132356609243e-03
3.247684735032373228e-06 3.150587744453591920e-03
3.249684734975809365e-06 2.966681837907658714e-03
3.251684734919245502e-06 3.306865947429210150e-03
3.253684734862681639e-06 3.421980330287665521e-03
3.255684734806117776e-06 3.890289395738437579e-03
3.257684734749553913e-06 4.292654899145489748e-03
3.259684734692990050e-06 4.278525533104199710e-03
3.261684734636426187e-06 3.896153276946373676e-03
3.263684734579862324e-06 3.969349214458363015e-03
3.265684734523298461e-06 3.595660742101771615e-03
3.267684734466734598e-06 3.887806388313847818e-03
3.269684734410170735e-06 3.976692146534764778e-03
3.271684734353606872e-06 3.950468412391851085e-03
3.273684734297043009e-06 3.481100374931910598e-03
3.275684734240479147e-06 3.764853653298415662e-03
3.277684734183915284e-06 3.865561851859786267e-03
3.279684734127351421e-06 4.332768821929863443e-03
3.281684734070787558e-06 4.632757553488496723e-03
3.283684734014223695e-06 4.629914846343611244e-03
3.285684733957659832e-06 4.832363471396909464e-03
3.287684733901095969e-06 5.542467422517126895e-03
3.289684733844532106e-06 5.585833857131090180e-03
3.291684733787968243e-06 5.900961310517986898e-03
3.293684733731404380e-06 6.052186805935905016e-03
3.295684733674840517e-06 6.081695222254684084e-03
3.297684733618276654e-06 5.986428324759435725e-03
3.299684733561712791e-06 5.908132321277026651e-03
3.301684733505148929e-06 6.034542278512544135e-03
3.303684733448585066e-06 6.067153419458000928e-03
3.305684733392021203e-06 5.886801147099043549e-03
3.307684733335457340e-06 5.840244323573818425e-03
3.309684733278893477e-06 6.120568509624120523e-03
3.311684733222329614e-06 6.356132135345802722e-03
3.313684733165765751e-06 6.490299278125641162e-03
3.315684733109201888e-06 6.432653380998580757e-03
3.317684733052638025e-06 6.300050242979451411e-03
3.319684732996074162e-06 6.387167461693848969e-03
3.321684732939510299e-06 6.436137169714640539e-03
3.323684732882946436e-06 6.356532730595515317e-03
3.325684732826382573e-06 6.129553171411634277e-03
3.327684732769818710e-06 6.260995855250415729e-03
3.329684732713254848e-06 6.057300870211607471e-03
3.331684732656690985e-06 6.057585680159080846e-03
3.333684732600127122e-06 6.454970579950559777e-03
3.335684732543563259e-06 6.757922645623981768e-03
3.337684732486999396e-06 6.820167700075143932e-03
3.339684732430435533e-06 7.054842936925023213e-03
3.341684732373871670e-06 6.984136027489570679e-03
3.343684732317307807e-06 7.364899427664869068e-03
3.345684732260743944e-06 7.116204143127653932e-03
3.347684732204180081e-06 7.045435924997607222e-03
3.349684732147616218e-06 6.901593402831958032e-03
3.351684732091052355e-06 7.149112969731283122e-03
3.353684732034488492e-06 6.682130266689030769e-03
3.355684731977924629e-06 6.212196702526653729e-03
3.357684731921360767e-06 5.993307287742931713e-03
3.359684731864796904e-06 5.607747763581294280e-03
3.361684731808233041e-06 5.053936810760478911e-03
3.363684731751669178e-06 4.862528851187659061e-03
3.365684731695105315e-06 4.576708358260685519e-03
3.367684731638541452e-06 4.657069391143689278e-03
3.369684731581977589e-06 4.252543583474746938e-03
3.371684731525413726e-06 4.193109831927999999e-03
3.373684731468849863e-06 4.253439961580328735e-03
3.375684731412286000e-06 4.457723662958531195e-03
3.377684731355722137e-06 4.093637234925704554e-03
3.379684731299158274e-06 3.872765956470465998e-03
3.381684731242594411e-06 3.859095909002718903e-03
3.383684731186030549e-06 4.024702168544435146e-03
3.385684731129466686e-06 3.682154412517861432e-03
3.387684731072902823e-06 3.593607534874605509e-03
3.389684731016338960e-06 3.091900263763707347e-03
3.391684730959775097e-06 3.232323853779402265e-03
3.393684730903211234e-06 2.817790018744785376e-03
3.395684730846647371e-06 2.838833673717368593e-03
3.397684730790083508e-06 2.702265782894600846e-03
3.399684730733519645e-06 2.660625535389946582e-03
3.401684730676955782e-06 2.478650738384214226e-03
3.403684730620391919e-06 2.752623987350018200e-03
3.405684730563828056e-06 2.334522213532083841e-03
3.407684730507264193e-06 2.285008057637153995e-03
3.409684730450700330e-06 1.518474747780568495e-03
3.411684730394136468e-06 1.301300402591253546e-03
3.413684730337572605e-06 1.067431735477645995e-03
3.415684730281008742e-06 1.301608404208175933e-03
3.417684730224444879e-06 1.170823729248699928e-03
3.419684730167881016e-06 1.361805930768097582e-03
3.421684730111317153e-06 1.256493688452973469e-03
3.423684730054753290e-06 1.472262758885547942e-03
3.425684729998189427e-06 1.428636293838584162e-03
3.427684729941625564e-06 1.655618749552799363e-03
3.429684729885061701e-06 1.517893625143527415e-03
3.431684729828497838e-06 1.500218773817443276e-03
3.433684729771933975e-06 1.461606710659886467e-03
3.435684729715370112e-06 1.335775533880090076e-03
3.437684729658806249e-06 1.215460749060905772e-03
3.439684729602242387e-06 1.350903690746317869e-03
3.441684729545678524e-06 7.274289914843457038e-04
3.443684729489114661e-06 4.930350653955686922e-04
3.445684729432550798e-06 4.453149634783768596e-05
3.447684729375986935e-06 3.663431185010091211e-04
3.449684729319423072e-06 1.257497298730007201e-04
3.451684729262859209e-06 3.512664816828420445e-05
3.453684729206295346e-06 -4.194502946834870074e-04
3.455684729149731483e-06 -2.398066015132508983e-04
3.457684729093167620e-06 -3.758365152387937937e-04
3.459684729036603757e-06 -2.983240327117669824e-04
3.461684728980039894e-06 -3.494365180553773574e-04
3.463684728923476031e-06 -2.555436557078466378e-04
3.465684728866912168e-06 -3.174098536814049681e-04
3.467684728810348306e-06 -2.552949881534736913e-04
3.469684728753784443e-06 -3.676886104409657005e-04
3.471684728697220580e-06 -2.625692368688617505e-04
3.473684728640656717e-06 -5.852237059572920315e-04
3.475684728584092854e-06 -6.466924414526312127e-04
3.477684728527528991e-06 -4.680513441120930226e-04
3.479684728470965128e-06 1.783796105596932656e-04
3.481684728414401265e-06 1.852859085555867073e-04
3.483684728357837402e-06 2.409292348443542464e-04
3.485684728301273539e-06 2.572898279783613314e-05
3.487684728244709676e-06 -9.782827142713159719e-05
3.489684728188145813e-06 -2.263067984192859651e-04
3.491684728131581950e-06 -8.152669958900114180e-05
3.493684728075018088e-06 -1.428605288532780893e-04
3.495684728018454225e-06 1.369338768363227048e-04
3.497684727961890362e-06 -7.210497656783809695e-05
3.499684727905326499e-06 -7.564612669963095761e-05
3.501684727848762636e-06 8.415382249058606101e-05
3.503684727792198773e-06 1.057602053364499277e-04
3.505684727735634910e-06 -5.928859384822630658e-04
3.507684727679071047e-06 -6.089880257376123224e-04
3.509684727622507184e-06 -8.116713071833411841e-04
3.511684727565943321e-06 -7.146914548727878111e-04
3.513684727509379458e-06 -8.192615147495766782e-04
3.515684727452815595e-06 -1.030373230333878499e-03
3.517684727396251732e-06 -1.461871357958039732e-03
3.519684727339687869e-06 -1.611065936244814381e-03
3.521684727283124007e-06 -2.334437592778646885e-03
3.523684727226560144e-06 -2.664914417122295036e-03
3.525684727169996281e-06 -2.855101576699092206e-03
3.527684727113432418e-06 -2.910385683312640987e-03
3.529684727056868555e-06 -3.427813403530096531e-03
3.531684727000304692e-06 -3.480148825486251152e-03
3.533684726943740829e-06 -3.498526365806422112e-03
3.535684726887176966e-06 -3.462629711067042107e-03
3.537684726830613103e-06 -3.726119227143434662e-03
3.539684726774049240e-06 -3.943018565968220597e-03
3.541684726717485377e-06 -4.250562777878151045e-03
3.543684726660921514e-06 -3.873941402322297108e-03
3.545684726604357651e-06 -3.986079724246750257e-03
3.547684726547793788e-06 -3.942436508150819717e-03
3.549684726491229926e-06 -4.018907366985222107e-03
3.551684726434666063e-06 -4.215506733629312622e-03
3.553684726378102200e-06 -4.275911811334841620e-03
3.555684726321538337e-06 -4.080194926304473758e-03
3.557684726264974474e-06 -4.106958966112992521e-03
3.559684726208410611e-06 -3.850357400677676799e-03
3.561684726151846748e-06 -4.031127013285117598e-03
3.563684726095282885e-06 -4.120087327714645926e-03
3.565684726038719022e-06 -3.788480265418823090e-03
3.567684725982155159e-06 -3.683086982977910786e-03
3.569684725925591296e-06 -4.133410641783911293e-03
3.571684725869027433e-06 -4.289969068329151612e-03
3.573684725812463570e-06 -4.562839837868750900e-03
3.575684725755899708e-06 -4.442417325045798157e-03
3.577684725699335845e-06 -4.296555800707820005e-03
3.579684725642771982e-06 -4.242099327627888404e-03
3.581684725586208119e-06 -4.435772462545901039e-03
3.583684725529644256e-06 -4.168281913158187330e-03
3.585684725473080393e-06 -4.204818401096308868e-03
3.587684725416516530e-06 -3.715358736263827885e-03
3.589684725359952667e-06 -3.340531488044322719e-03
3.591684725303388804e-06 -3.013946068538331680e-03
3.593684725246824941e-06 -3.248240890371206346e-03
3.595684725190261078e-06 -3.370941229069399428e-03
3.597684725133697215e-06 -3.464877438078421950e-03
3.599684725077133352e-06 -3.345353248120254072e-03
3.601684725020569489e-06 -3.634291893006625675e-03
3.603684724964005627e-06 -3.597512569759249088e-03
3.605684724907441764e-06 -3.559197604776588673e-03
3.607684724850877901e-06 -3.129599578267190478e-03
3.609684724794314038e-06 -2.978857383635182335e-03
3.611684724737750175e-06 -3.019540331788414262e-03
3.613684724681186312e-06 -2.855050394091151675e-03
3.615684724624622449e-06 -2.807247978576904966e-03
3.617684724568058586e-06 -2.742741090520069668e-03
3.619684724511494723e-06 -2.593681735012396891e-03
3.621684724454930860e-06 -2.474602409052795333e-03
3.623684724398366997e-06 -1.903009835148855447e-03
3.625684724341803134e-06 -1.937194704698303556e-03
3.627684724285239271e-06 -1.839088924915130386e-03
3.629684724228675408e-06 -1.771522447703525929e-03
3.631684724172111546e-06 -1.752487491659387954e-03
3.633684724115547683e-06 -1.941771650673435826e-03
3.635684724058983820e-06 -2.340923686846385719e-03
3.637684724002419957e-06 -2.321954650028188599e-03
3.639684723945856094e-06 -2.458518463209334853e-03
3.641684723889292231e-06 -2.565159269778151657e-03
3.643684723832728368e-06 -2.849208672191066907e-03
3.645684723776164505e-06 -3.221796769785388072e-03
3.647684723719600642e-06 -3.313584402597067723e-03
3.649684723663036779e-06 -3.864931922733925562e-03
3.651684723606472916e-06 -4.165087317896887242e-03
3.653684723549909053e-06 -4.302254706079182249e-03
3.655684723493345190e-06 -4.232764319294458032e-03
3.657684723436781328e-06 -4.490387611603468589e-03
3.659684723380217465e-06 -4.407234968488201420e-03
3.661684723323653602e-06 -4.443128085660293276e-03
3.663684723267089739e-06 -4.510677396202970001e-03
3.665684723210525876e-06 -4.468870038892180062e-03
3.667684723153962013e-06 -4.515065965562259885e-03
3.669684723097398150e-06 -4.466086873407128059e-03
3.671684723040834287e-06 -3.981211342180139383e-03
3.673684722984270424e-06 -4.142887196625285977e-03
3.675684722927706561e-06 -4.192757583305106554e-03
3.677684722871142698e-06 -4.310941706362027455e-03
3.679684722814578835e-06 -4.223826061548851055e-03
3.681684722758014972e-06 -4.395050686327946037e-03
3.683684722701451109e-06 -4.158226080988920541e-03
3.685684722644887247e-06 -4.318412316200325243e-03
3.687684722588323384e-06 -4.259015629275844650e-03
3.689684722531759521e-06 -4.507695287580219985e-03
3.691684722475195658e-06 -4.552526717138739333e-03
3.693684722418631795e-06 -4.437950736403628582e-03
3.695684722362067932e-06 -4.116409494769074362e-03
3.697684722305504069e-06 -4.368025592421983204e-03
3.699684722248940206e-06 -4.319108969889657625e-03
3.701684722192376343e-06 -4.405340728215178907e-03
3.703684722135812480e-06 -4.328954583675883976e-03
3.705684722079248617e-06 -4.319837060717380758e-03
3.707684722022684754e-06 -4.282171941342638802e-03
3.709684721966120891e-06 -4.538593582661128167e-03
3.711684721909557028e-06 -4.265217670568427141e-03
3.713684721852993166e-06 -4.409626089396420645e-03
3.715684721796429303e-06 -4.393578291712649242e-03
3.717684721739865440e-06 -4.189087858990112739e-03
3.719684721683301577e-06 -4.261296256485403583e-03
3.721684721626737714e-06 -4.561148690032039432e-03
3.723684721570173851e-06 -4.807437478180370642e-03
3.725684721513609988e-06 -4.585563808703945789e-03
3.727684721457046125e-06 -4.240732186392523473e-03
3.729684721400482262e-06 -4.122711060806029740e-03
3.731684721343918399e-06 -4.140249815478135031e-03
3.733684721287354536e-06 -3.801706047053659762e-03
3.735684721230790673e-06 -3.334635523981604056e-03
3.737684721174226810e-06 -3.136287104512951434e-03
3.739684721117662948e-06 -3.002354590616066084e-03
3.741684721061099085e-06 -3.189922542835591998e-03
3.743684721004535222e-06 -3.307768010070102731e-03
3.745684720947971359e-06 -3.741822897833356823e-03
3.747684720891407496e-06 -3.848378788276374252e-03
3.749684720834843633e-06 -3.974260521847186416e-03
3.751684720778279770e-06 -3.569958981347867363e-03
3.753684720721715907e-06 -3.717950337578934672e-03
3.755684720665152044e-06 -3.424609676399180055e-03
3.757684720608588181e-06 -3.029035112649854523e-03
3.759684720552024318e-06 -2.690946155640803680e-03
3.761684720495460455e-06 -3.149858154548526926e-03
3.763684720438896592e-06 -3.260822885147377729e-03
3.765684720382332729e-06 -3.479905917621950798e-03
3.767684720325768867e-06 -3.348070519903624358e-03
3.769684720269205004e-06 -3.535525255128220065e-03
3.771684720212641141e-06 -4.018947120587810715e-03
3.773684720156077278e-06 -4.341651753960924266e-03
3.775684720099513415e-06 -4.206722949529002713e-03
3.777684720042949552e-06 -4.097370591209749044e-03
3.779684719986385689e-06 -4.100970332742788840e-03
3.781684719929821826e-06 -3.318903930843279410e-03
3.783684719873257963e-06 -2.769563660613426001e-03
3.785684719816694100e-06 -2.391116562001560728e-03
3.787684719760130237e-06 -1.582617215027918136e-03
3.789684719703566374e-06 -9.333070532895004984e-04
3.791684719647002511e-06 -6.005590847062350487e-04
3.793684719590438648e-06 -4.011277151755591108e-04
3.795684719533874786e-06 -9.124707765593280959e-04
3.797684719477310923e-06 -8.946282982300675542e-04
3.799684719420747060e-06 -7.840879586244173033e-04
3.801684719364183197e-06 -1.200490291538673648e-03
3.803684719307619334e-06 -1.522753374670588779e-03
3.805684719251055471e-06 -1.799997460794311357e-03
3.807684719194491608e-06 -1.924586410438240084e-03
3.809684719137927745e-06 -2.266731868605458521e-03
3.811684719081363882e-06 -2.108008819756030609e-03
3.813684719024800019e-06 -2.133589541086967304e-03
3.815684718968236156e-06 -1.929613642520091763e-03
3.817684718911672293e-06 -1.935574178789807413e-03
3.819684718855108430e-06 -1.830343366790712070e-03
3.821684718798544568e-06 -1.561806520880927801e-03
3.823684718741980705e-06 -1.264805790786643989e-03
3.825684718685416842e-06 -1.496453035903027966e-03
3.827684718628852979e-06 -1.496137569008564256e-03
3.829684718572289116e-06 -1.465828444078861757e-03
3.831684718515725253e-06 -1.247256033695126089e-03
3.833684718459161390e-06 -1.051511828399711006e-03
3.835684718402597527e-06 -1.385166347544261557e-03
3.837684718346033664e-06 -1.696472658649657468e-03
3.839684718289469801e-06 -1.434446977156803417e-03
3.841684718232905938e-06 -1.655174807499799807e-03
3.843684718176342075e-06 -1.412576485952717325e-03
3.845684718119778212e-06 -1.158818036475779472e-03
3.847684718063214349e-06 -1.080090839218855563e-03
3.849684718006650487e-06 -1.180204670937859759e-03
3.851684717950086624e-06 -1.000108886387031468e-03
3.853684717893522761e-06 -1.142934584084933812e-03
3.855684717836958898e-06 -8.472928454730258236e-04
3.857684717780395035e-06 -1.053162019874200658e-03
3.859684717723831172e-06 -1.075404564207385096e-03
3.861684717667267309e-06 -1.143965800356896685e-03
3.863684717610703446e-06 -6.089721942235867000e-04
3.865684717554139583e-06 -7.617345324820870914e-04
3.867684717497575720e-06 -5.001750335077597732e-04
3.869684717441011857e-06 -7.144814558092771415e-04
3.871684717384447994e-06 -7.134107303058403668e-04
3.873684717327884131e-06 -7.962678233395785064e-04
3.875684717271320268e-06 -7.987088261585794519e-04
3.877684717214756406e-06 -1.089407636232296367e-03
3.879684717158192543e-06 -8.701988836589635802e-04
3.881684717101628680e-06 -1.067649526387368748e-03
3.883684717045064817e-06 -1.156431643888632598e-03
3.885684716988500954e-06 -1.153096586427578528e-03
3.887684716931937091e-06 -9.664576105220566227e-04
3.889684716875373228e-06 -1.108450233576801103e-03
3.891684716818809365e-06 -1.228512997568904181e-03
3.893684716762245502e-06 -1.234724947991955096e-03
3.895684716705681639e-06 -1.018642575169059023e-03
3.897684716649117776e-06 -9.262705020870585408e-04
3.899684716592553913e-06 -9.530321837852345681e-04
3.901684716535990050e-06 -1.089784953597295420e-03
3.903684716479426188e-06 -9.257664653486905298e-04
3.905684716422862325e-06 -8.794128612665749745e-04
3.907684716366298462e-06 -9.461512878120505610e-04
3.909684716309734599e-06 -8.025929472245155964e-04
3.911684716253170736e-06 -5.897341620503086801e-04
3.913684716196606873e-06 -9.513536111820095672e-04
3.915684716140043010e-06 -1.017640752771569032e-03
3.917684716083479147e-06 -1.063788824723957719e-03
3.919684716026915284e-06 -8.357506797979732428e-04
3.921684715970351421e-06 -1.095705073768187942e-03
3.923684715913787558e-06 -1.429087337212152625e-03
3.925684715857223695e-06 -1.739438396200492388e-03
3.927684715800659832e-06 -1.657434316460259854e-03
3.929684715744095969e-06 -1.697310919537934780e-03
3.931684715687532107e-06 -1.927697921600815545e-03
3.933684715630968244e-06 -1.900719117444811404e-03
3.935684715574404381e-06 -1.919492740089978090e-03
3.937684715517840518e-06 -2.086702226192400055e-03
3.939684715461276655e-06 -2.333038683913040735e-03
3.941684715404712792e-06 -2.543224734908230804e-03
3.943684715348148929e-06 -2.598913302987201305e-03
3.945684715291585066e-06 -3.007490322526819304e-03
3.947684715235021203e-06 -3.257871738250128855e-03
3.949684715178457340e-06 -3.322916998510211124e-03
