# one_x_offsets	two_x_offsets	one_amplitudes	two_amplitudes
-5.662332454130176888e-10 2.138197738015767699e-06 1.277740364209200230e+00 8.665004529990670834e-01
-3.815437343594885944e-09 1.615838224240354822e-07 1.069052268865033906e+00 7.319051276461117084e-01
8.957671780056743404e-08 -1.196233242815620889e-08 7.000009702385699972e-01 1.145451009265533671e+00
7.285262763658194118e-08 1.535989357455927053e-07 7.000000027459476470e-01 1.142801195165750405e+00
2.436229296247820809e-08 1.731107493620443381e-07 8.329633154295685848e-01 1.038216259291262267e+00
1.864645327347631163e-07 1.865036289551305385e-07 7.042938286347615318e-01 1.147756732282154690e+00
-2.984179641751125947e-08 -2.125177448195389017e-08 7.793812503544383929e-01 1.199671904164523406e+00
2.116552559065779045e-06 3.362067303192245370e-08 7.493758844190823165e-01 1.149663711398598576e+00
6.802780429635628353e-08 -1.452722259900844186e-08 7.087543820920342297e-01 1.299999989616738461e+00
1.422616744067844286e-08 1.592640495666700263e-07 9.562555874323949157e-01 8.504711581334412074e-01
-1.475304042911896560e-08 4.534970590456499439e-08 1.105521469147580760e+00 7.000000016012509763e-01
-1.676972259943309577e-09 -1.807106218546469224e-09 8.991975850831250838e-01 1.051039074339263246e+00
1.856040440880856293e-07 3.600661384917203480e-08 7.000000750352912693e-01 8.100424972490813946e-01
1.890984710091054237e-07 1.881911954511984237e-07 9.776144083688151909e-01 8.315657222557656381e-01
1.398712324575818790e-07 2.259539869852970460e-06 8.990707700256219681e-01 7.052523211070533815e-01
5.817480527284611451e-09 5.729885902597839179e-09 1.039438357992599871e+00 8.829425371524256549e-01
2.188746275576026657e-07 -3.321768620461081073e-09 7.000071450115901150e-01 1.019668880907018238e+00
2.071749654569133211e-06 7.208589361524772489e-08 7.405506224932728587e-01 7.451537485775526770e-01
5.178046391099627611e-09 5.134094980998618608e-09 1.028638141974246079e+00 7.000572199361977388e-01
1.988105505807556480e-07 2.363976485434323149e-08 7.985257920320469882e-01 9.992332710724696199e-01
2.186936176802886562e-06 -4.852197784832815023e-09 7.000086921791960348e-01 1.299884546712413158e+00
-3.524044256240813306e-09 -3.693607905628532052e-09 8.635965508230620813e-01 9.774203506026983845e-01
-4.177352797977632652e-09 -5.313352195803953398e-09 1.119160685447282866e+00 7.002787981041602716e-01
2.048359797489401778e-07 -1.223480747508506341e-08 8.645139362531686356e-01 9.146181965324035046e-01
1.507596120813367127e-07 -2.136015590287273450e-08 1.078120433906507802e+00 7.000153065553832432e-01
1.689939209844996501e-08 2.228273264752986365e-06 1.299804945560814051e+00 7.004899349661850572e-01
4.324429063176785981e-09 2.900837047210908998e-11 1.095248024614041249e+00 7.051149516539030326e-01
2.074990034694360438e-06 4.935997860011871174e-09 7.048175266305436448e-01 1.280264986213797140e+00
-3.243417379355498282e-08 2.439704684250385652e-06 1.292741669053264930e+00 7.180994109154461569e-01
1.681685797363868168e-07 -3.252919032978413260e-08 8.790088157872756325e-01 9.749912655483793378e-01
-1.492228594442762555e-08 -2.013959311188133910e-08 1.281217927415512658e+00 7.532914682521399952e-01
-9.419188813559707548e-09 -1.775759561224435365e-08 7.056366300514292922e-01 1.298174909448011283e+00
2.558677398853137855e-07 1.592892211032783290e-07 7.000031455723366713e-01 1.084555568081357002e+00
1.703415181757350136e-07 2.586454787738599062e-08 9.293393877703296502e-01 9.734217849365498498e-01
1.903570631685277716e-07 7.410793423692656823e-09 1.096077478522648585e+00 7.000000036946960602e-01
1.866662255924214154e-07 1.542374822956143214e-08 7.180569086216666008e-01 1.079556649788098843e+00
1.110013210043835168e-07 2.692000438720580582e-06 1.258397774910464673e+00 7.702422570633737919e-01
1.517189802166463684e-08 1.928306804200989524e-07 1.012029312650665425e+00 8.044385049726473502e-01
3.388168153612915934e-08 2.631688420071354534e-08 1.157413808023202817e+00 7.166629138827058654e-01
3.193914072450600238e-08 1.874585188555317150e-07 9.334333351447373639e-01 8.014215045062699216e-01
-1.498687071169678445e-08 3.184225778429086837e-08 1.162727536907689707e+00 7.345896301691984265e-01
2.031589598872882242e-07 -3.782473395933413759e-09 8.717111391925466135e-01 1.003688251733484638e+00
-3.687133004893596440e-08 5.250508300824086557e-08 1.247569385742689274e+00 7.000029724463909808e-01
1.774394301536828286e-07 1.448575045239047637e-08 8.397964100042701885e-01 9.669477273154067909e-01
1.751949049110134459e-07 1.754951821272610318e-07 7.039102642944801147e-01 1.109612219852809334e+00
1.649473901740820126e-07 3.170430242131309445e-09 7.399266617598234674e-01 1.194546326647982548e+00
1.800071399707743293e-07 1.796617603107649672e-07 1.140165392435641634e+00 7.222070708903330916e-01
4.667152036897810018e-09 4.777574662249928528e-09 1.114499238398364955e+00 7.025221791649881586e-01
-2.778866964131902035e-08 -1.462980348914238216e-08 1.221510613005114543e+00 8.636621531393828821e-01
2.107551380067411301e-06 2.237671947264236448e-07 7.000800208031637828e-01 1.299826014822994757e+00
1.715604601416329449e-07 1.725518418200452081e-07 9.814242939356004891e-01 8.282036324341659483e-01
-1.439022865210485644e-08 2.269246431039840980e-07 1.011630594677783712e+00 8.349499845523977726e-01
1.608782204250304362e-07 2.388821708474516090e-07 1.088191133112320186e+00 7.000148194727254802e-01
-5.745903756922361186e-10 -7.157611985412436865e-11 7.162586822173214740e-01 1.184160808877745996e+00
-1.173037065832967743e-09 -8.266933163731496450e-10 7.056501043634019199e-01 1.138543716132928596e+00
1.311471610254130578e-07 4.392423673560695342e-08 9.028932507838501875e-01 9.424820128041734302e-01
1.990364088331842835e-07 5.477739058240045218e-08 9.301832800080042096e-01 8.262381803212803799e-01
1.685696492481762370e-07 1.445219312088748968e-08 8.989744091776212809e-01 9.116982665234875105e-01
1.995041948708204117e-07 2.581534975864525306e-08 9.719454099443010087e-01 7.755654784333516627e-01
-8.419706816671550091e-09 -7.794396266648252183e-09 1.116840818784875289e+00 7.208917885771978229e-01
1.794086110060878181e-07 -1.270051407706059714e-08 1.264836190524223802e+00 7.000001994994473620e-01
2.273929462892854612e-07 2.139052666190308096e-07 1.299578227181636958e+00 7.172434390183957120e-01
2.050355580123314979e-07 -5.760675593164016720e-09 7.000007431667619739e-01 1.192455768230313407e+00
4.025449916292745701e-09 4.375987994592713807e-09 1.137308054250565803e+00 7.068856346769074595e-01
1.913610037240392367e-07 1.119639601459884641e-08 8.911235903580945195e-01 9.031083785428044575e-01
1.938265406361224098e-07 -1.048074248295009729e-08 8.757619254348149029e-01 8.889153268771710081e-01
5.154504233253187983e-09 3.365895939944534063e-09 1.067852612465931994e+00 7.380003197055888808e-01
-9.073430479705742319e-10 -9.089291282326567963e-09 1.247689149306883349e+00 7.001312478628887170e-01
-7.052119666293616904e-09 4.980872819850616036e-08 1.008254958908284094e+00 7.000000217608940423e-01
-1.676849632848322676e-09 -1.638115518023815083e-09 7.027933421011446358e-01 1.123832753360163528e+00
1.647296555241917253e-07 1.421553921021443985e-08 7.000000220524297267e-01 1.057610893479602687e+00
-1.755233384712128771e-08 -1.727986252736542502e-08 1.118742935628879831e+00 7.015474446711581491e-01
2.677748093624417942e-07 2.642657168966750147e-08 8.593711364395600905e-01 9.382294123280150444e-01
3.432183432654867246e-08 2.264266474878259882e-06 1.131013968817988102e+00 9.199349742807888530e-01
2.616411491091171155e-06 7.125432068090465995e-08 7.005377414754011545e-01 1.299818777510476142e+00
-7.565607122415033092e-09 1.884782222184575130e-07 1.103755599419298683e+00 9.257557617236096270e-01
2.164487204780336564e-07 1.696982600835840850e-08 8.395836245219789884e-01 1.023670842414903692e+00
-1.816220178735944832e-08 1.778712049824420931e-08 1.175387797418803393e+00 7.002845448256299621e-01
-7.128970712452572422e-09 -6.938462758881061139e-09 1.283439844569304711e+00 7.720221669264628606e-01
1.517499420868233325e-07 4.479767843603094548e-09 7.000000405289330541e-01 9.866409296416724928e-01
-2.213310550726573375e-09 -1.485264749741245664e-09 1.177129265231160904e+00 7.023425364522202230e-01
1.820898970260511153e-07 -1.890343228015411177e-08 9.086423394949043608e-01 8.904604469208160511e-01
1.951923948110704082e-07 1.947386628206716134e-07 7.000592775158287484e-01 1.157301193674014073e+00
1.811359783629128688e-07 1.822350587179987429e-07 1.242931864245819584e+00 7.002931761229043151e-01
1.700691331799592883e-07 1.688248354971573477e-07 1.261426430954084132e+00 8.020130728616040594e-01
1.814647373438951545e-07 1.931877184018530818e-07 1.178836981185050092e+00 7.007569182486113046e-01
1.834450633777609212e-07 1.834434610859676121e-07 1.016664626157066875e+00 7.467360431656872022e-01
-1.399850697067588496e-08 1.252997176227545008e-08 7.742580772430256442e-01 1.225797454995036340e+00
1.937402677736504022e-08 2.142476726035010241e-07 7.332691019824152390e-01 1.085419488660885223e+00
5.598089517471827078e-10 3.788169958765217235e-10 8.381379189953266362e-01 8.903857838355652143e-01
1.301682948446690991e-08 1.806707199274307504e-07 1.133646986571214654e+00 7.366381357627879156e-01
1.925232254108329279e-07 1.348031365543141232e-08 7.000153164583008403e-01 1.165061574077703943e+00
-2.387935240952973090e-08 1.719946439302551267e-07 9.917174184277959270e-01 7.000000352352072630e-01
-8.967261660655566962e-09 -1.765438728477041031e-08 9.924093308565122840e-01 9.253791856819664208e-01
-1.276483553284804125e-08 5.323899069331247618e-10 7.249206452871207462e-01 1.286048213032910503e+00
-2.180551481579958085e-08 -1.718500381040992830e-08 1.272176250136425768e+00 8.457110012865509674e-01
-2.994677224861071818e-08 1.612664360639613401e-07 9.714305833842254989e-01 9.741552075252450926e-01
1.713545733647356703e-07 -8.218441100481172145e-09 1.056663873457039937e+00 7.030937334731066635e-01
1.818935925711583163e-07 1.795718256449919406e-07 1.113157494928066260e+00 9.412338546089306091e-01
1.574155379589625737e-08 1.996425898343177132e-07 7.000003215823072944e-01 1.057619991011255589e+00
-1.332380436002835764e-08 -7.763772101366208939e-09 1.293002858618452322e+00 7.106348248173726123e-01
1.997492465605008287e-07 2.533264315075016728e-08 9.707685811625761385e-01 8.294963288306037574e-01
-2.474182899539370336e-09 1.969120330255725572e-07 1.079340865962272300e+00 8.890304345169945943e-01
-1.388421803496208441e-08 -1.447972099875282342e-08 1.221565279655126623e+00 9.470853374704456540e-01
2.036494574175367070e-06 7.984112413557137517e-08 8.271441046990694046e-01 7.742864011366306087e-01
2.065094796108958088e-07 -6.959502820084033854e-10 7.000000325518095368e-01 1.065634019962999002e+00
-1.404339355014207089e-09 -2.860697993350685939e-09 1.251921832773368326e+00 7.019302694047825364e-01
-6.757022261896561400e-09 -4.201798687278275377e-09 7.815757236849123490e-01 1.100954240641318638e+00
9.572278948556364722e-09 9.594787171324034630e-09 9.206795444873622225e-01 9.461324857872590588e-01
1.788163325564850469e-07 5.657580638925363113e-09 7.754878809234687642e-01 1.014747277688647031e+00
2.035264601991554651e-07 5.210911152425748282e-08 8.422358856171825447e-01 9.285642475897245562e-01
1.853319088788052775e-07 -5.306463606411029636e-09 9.400769104888009320e-01 1.005247709443755966e+00
-2.684143660981591292e-08 8.395628528658782964e-08 1.197434817271937346e+00 7.000016727731738220e-01
-3.230614063754873238e-09 -5.028773066878983052e-09 8.644187530501026284e-01 1.037189933180022727e+00
-1.145033455975498057e-08 1.904812164767530365e-07 7.229402228903980543e-01 9.961345298244532742e-01
1.149800833431215776e-09 9.989652501598899285e-10 1.015379414974141969e+00 9.100965449954472319e-01
9.937764731785636439e-09 1.702462889056461321e-07 7.606252125623711446e-01 1.106235164689624684e+00
2.057461460738200811e-07 1.962156717026848606e-07 7.507964731371723488e-01 1.239742404809007548e+00
-5.939259541702970122e-09 -5.548890135087162230e-09 1.132768275115493717e+00 7.314876378772352528e-01
1.155417351818831976e-08 1.969911743872610972e-07 9.425145104530721074e-01 9.142160970986276114e-01
-1.525937997503848487e-08 -1.466784073781433661e-08 8.100662636682347539e-01 1.099467085288680757e+00
1.718009034782812398e-07 5.854368283218505282e-09 9.771701675020186828e-01 9.487707621907555122e-01
-6.459161099077887379e-09 1.959981041438019077e-07 7.754408577683714610e-01 1.044941597180368609e+00
-2.534967134698298343e-08 -1.322713140298160606e-08 7.277368180668677411e-01 1.292924698232782887e+00
-1.327721669389116361e-08 1.757569197117740948e-07 1.003937231662532348e+00 8.134719105136358763e-01
1.576601920131440507e-07 3.515324964825760842e-08 7.370932465213544393e-01 8.989533655859678341e-01
9.120385532468895817e-09 -1.717516625982598378e-09 7.007272038034236816e-01 1.150688417103723493e+00
-7.584625067506224014e-09 1.205328068528067729e-08 1.186037634575724642e+00 7.250892239841825182e-01
1.804346666113050480e-07 -1.459933711347432268e-08 1.068666924345344382e+00 7.000000821908541893e-01
-5.258409099513322045e-09 -5.382580602214534163e-09 1.181131751493649906e+00 7.006335614428691461e-01
1.907500661725126447e-07 1.905031753975689112e-07 1.034943120117731485e+00 8.451873201766678667e-01
5.003780241876456342e-08 1.928827809136707664e-07 8.336989543170122419e-01 9.267057989781436467e-01
1.875111603415191468e-07 -3.880148541511359374e-10 1.008133737286509124e+00 8.127887202330008609e-01
1.936423481091473681e-08 2.068994024950042357e-07 7.000000001344566236e-01 9.702261086680739055e-01
1.804117540134379879e-07 1.871526840990147636e-07 1.280973680727284014e+00 7.037397427748491863e-01
-1.847712283781887964e-08 2.845889296990058089e-08 1.267037485578626832e+00 7.000790563580302495e-01
-9.204208478074485511e-09 1.859886157085802422e-07 8.717778827219996307e-01 9.723338438595631184e-01
1.646752643803192908e-07 1.428796003998636157e-08 8.707332820812816454e-01 9.016799678603645285e-01
-3.453878250471328267e-08 2.049314001284451206e-08 7.748088049848259606e-01 9.691588538487578841e-01
-7.118677988755867429e-09 -7.156296748141928166e-09 7.271803032301654701e-01 1.134089644214409276e+00
1.052614271922513253e-07 7.183602888689931342e-09 7.161469870513180735e-01 9.526397817666736323e-01
7.487217492610875979e-09 8.319389138532235053e-09 9.774502118183283628e-01 7.593373215891879857e-01
-1.144985506472173296e-08 -1.160597899271429549e-08 8.292750058619486886e-01 1.245982841667721441e+00
-1.417800790881957721e-08 1.757653570021681237e-10 1.270053837931376606e+00 7.002751041896546624e-01
2.035037154852164898e-07 3.924848316681539679e-09 7.756096088757701290e-01 9.278565416334805249e-01
3.840323227423773389e-08 2.218854729947397929e-07 1.038516805400624854e+00 8.140910967877815763e-01
-2.022864983409001512e-08 -2.032041571487716870e-08 7.018258698669808116e-01 1.232148704572213260e+00
1.407093893126173097e-07 6.911692782146952864e-08 8.798690211427835361e-01 1.299710203445964218e+00
1.518298935025940792e-07 -3.104475649892578060e-09 9.968228353794755803e-01 9.713265702989120065e-01
8.465316193051237079e-08 1.926252272418843145e-06 1.162739529462729848e+00 7.013984031313656997e-01
-1.600904972985516738e-08 -1.491764065127978116e-08 7.000246686436929489e-01 1.288473977233619117e+00
2.125948436617676535e-06 9.298294305323298786e-08 7.098342009675280284e-01 7.864866661717816454e-01
1.853047158230929399e-07 -2.498967423324037068e-09 1.243999667889786442e+00 7.129485389246316140e-01
1.765044828623156235e-07 1.760066444309525508e-07 7.001711149364412412e-01 1.108740322780513488e+00
2.050624442539283373e-07 3.663908827544776543e-09 9.963591013618477987e-01 7.742570971275443137e-01
-3.850467583757401153e-09 -3.682488315682306762e-09 7.063689191240355436e-01 1.156131606246255883e+00
2.517074168612568594e-08 2.175952251389998227e-06 8.267391843505127458e-01 7.014206005654358700e-01
1.566955517663239967e-07 8.888205214951639447e-09 8.439891644299778450e-01 1.072291910018374317e+00
-1.243510916136756040e-08 -1.239200589103796587e-08 7.659547095293709473e-01 1.059269727943160433e+00
-9.247115176189809898e-09 -9.744428728973455577e-09 8.004498735652851860e-01 1.262371372665703539e+00
1.703768851778296677e-07 1.694397793604783820e-07 1.162931923083658559e+00 8.708912827944746970e-01
1.953548601519259070e-07 2.012600640005892231e-09 1.298632073436048806e+00 7.000000000428073799e-01
1.818028565937520541e-07 2.841813810795132933e-08 7.992483410758989271e-01 9.016850185314988497e-01
7.605442084992455114e-09 4.090952932363596889e-09 1.118833646850313279e+00 7.698072074989681379e-01
-1.811730538741501189e-09 7.177384248185028004e-09 7.006669872552926392e-01 1.270554592673443395e+00
1.782822590885541127e-07 -2.873569680259202272e-09 1.111767104205983792e+00 8.725002066506070131e-01
1.362360213901122999e-07 -1.470899239403571059e-08 8.137326174380328236e-01 9.068524274248440653e-01
1.799560061309337661e-07 1.762310623881470494e-07 8.548266949764785627e-01 8.870342828590904727e-01
-1.770168644868932117e-08 -1.772615980102874536e-08 1.220667395856933402e+00 7.021507566744666917e-01
2.220466396538054790e-07 1.430039366366478508e-09 7.585828755257013611e-01 1.053582984154602720e+00
2.183953612706114595e-09 1.971539367564565635e-07 7.009843651737851511e-01 1.212536769892179400e+00
1.927370343270326495e-07 -1.431643751176385937e-08 9.200197138446698508e-01 8.790809682722220408e-01
2.110506062982266971e-07 2.105320178066629377e-07 7.002418079402062956e-01 1.116403816505011859e+00
-1.329232276035343293e-08 -1.877196992090951415e-08 7.448655243895652145e-01 1.193054125336274307e+00
7.312665495881835279e-08 -2.042279290721170349e-08 7.000033245039364305e-01 1.017447486723371819e+00
9.694034497281604983e-09 9.676104588966481344e-09 7.084899445479397873e-01 1.299347852322831454e+00
5.675380266637601617e-08 -3.765496797894034399e-08 7.000000295955072227e-01 1.103072965131099092e+00
-5.275437476000573545e-09 -5.985486815939534647e-09 1.263716843651963018e+00 8.055367813586571391e-01
2.647161560723456494e-07 2.281314037234767203e-08 9.424223286294456381e-01 9.258034388930506120e-01
-3.246420731105789714e-09 1.185795132528600182e-08 7.136135363390251340e-01 1.258837055634185909e+00
1.501928668316431765e-08 1.809978450859597994e-07 9.291876285455309414e-01 9.997917015910089411e-01
1.864426935244170190e-07 1.867289577326127525e-07 1.286766253309073349e+00 7.185149724144744843e-01
-8.416672020028186545e-09 -1.769723408139810034e-09 1.197444265158273513e+00 7.003382100837081126e-01
-1.502857300151167057e-08 -1.996747336258223494e-08 1.294901267410188739e+00 7.948985965520850572e-01
-3.821300961783645175e-08 1.550719800087485872e-07 8.595749532207652699e-01 1.204501099789203611e+00
8.531178249030946169e-08 2.010708880199843974e-06 1.299983391915955799e+00 7.010933661745816226e-01
1.620913213247041959e-07 1.064100871706289002e-08 7.316376562972884967e-01 1.143403728459948532e+00
9.672226402216324465e-09 2.337654214609481113e-08 1.074728077259235581e+00 1.013446436068968115e+00
1.887104920296813894e-08 1.538254863972410670e-07 7.000000732651403546e-01 1.105549743795651851e+00
1.839071850680540843e-07 -2.427414821826148484e-08 9.689847719971703688e-01 7.000000032421647145e-01
6.560326000078635300e-09 -9.250309127671174450e-09 1.129444357960128098e+00 7.903451374760277481e-01
4.770628374284604653e-08 -2.427138315295243422e-08 7.000000069583237616e-01 1.092773443135931499e+00
-2.545471353611227690e-09 -3.998680005252586642e-09 9.557040421228524263e-01 9.020814385069781949e-01
1.540185200663552741e-08 1.578482525735728197e-08 1.158018951397957075e+00 7.010009316023539938e-01
-4.188400371008358567e-08 1.075283668115362045e-07 1.260757168382497184e+00 7.000000812121627281e-01
-1.812821234151704374e-08 2.134845152890936384e-08 1.295431768724765398e+00 8.359868130781986650e-01
-1.000434268163872271e-08 1.702949758165700881e-07 7.000000380133705180e-01 1.144856685043012412e+00
1.526784081527838690e-08 2.487313247243786752e-07 1.267534756786708350e+00 7.002970341953080879e-01
1.339293984785154037e-07 5.463664738334742482e-09 9.613193822948979950e-01 8.621133424271733015e-01
-9.833084706525642714e-09 -8.415096206082123856e-09 1.056984920276135886e+00 7.609987388670843567e-01
-3.263919151774528827e-10 1.653080572473643076e-07 9.618597588912853880e-01 1.235286941846637232e+00
1.945922050130207515e-07 5.715861722575798033e-08 1.104701408205664759e+00 7.000000570732360927e-01
1.707016447998831440e-07 -2.164707682631363342e-09 9.346769893209387892e-01 9.024405355374888194e-01
1.975509549189805993e-07 1.948417736082411931e-07 9.518053532770941461e-01 9.531516496585836773e-01
8.680802173869020266e-09 -3.224974588866822547e-08 8.181251882067850367e-01 7.324730325476913606e-01
2.359478539791512346e-09 2.131352617243858368e-09 1.278791397471766622e+00 7.108787246799872506e-01
-1.396507849386797432e-08 1.204137351025546633e-08 8.034153084678263834e-01 7.129262140560431726e-01
2.670923399970206241e-07 3.743642758699734529e-08 7.187257402951725549e-01 7.569290504769076167e-01
1.868645655253134852e-07 1.866982890545382923e-07 9.891271500831653185e-01 7.007266948931692996e-01
2.393199747504411771e-06 9.955272513699358977e-08 7.290988691230713137e-01 8.083750207582953706e-01
1.747093184115280673e-07 1.716613901005793685e-07 1.154906375540249330e+00 9.885368838812818026e-01
8.101284549029876550e-10 1.897130983069010332e-09 1.136043378339245402e+00 7.672765041919689111e-01
1.541822553914640875e-08 4.696367940456551907e-09 7.004739694841386477e-01 1.137148413977525863e+00
-9.564757154212004801e-09 -1.053341676316500008e-08 7.015363530997106301e-01 1.085208997195324487e+00
-1.467360726447743017e-08 -1.374627089250217169e-08 9.417434533674700070e-01 8.269493391265523297e-01
1.706155288447784556e-08 2.123387908221183853e-07 1.062431650966553232e+00 8.809558557110966914e-01
2.730635703265017315e-08 1.463431840526582463e-07 1.036603875392087204e+00 7.000000912070464265e-01
1.782580356469718401e-07 1.781772225187659962e-07 7.413419646301604438e-01 1.173157395781533108e+00
2.333157961452309166e-07 -7.868342984084536990e-09 8.588200413158533220e-01 9.936411525123197697e-01
-1.520989508805702597e-09 -2.581788912816027971e-09 1.089036930103492340e+00 7.173107417539699160e-01
1.514980984812059910e-07 -4.487886678521064752e-09 1.046352356336901268e+00 9.651059472907907999e-01
1.611767615762693046e-08 -2.404312401034007409e-08 1.299997936494554640e+00 8.060304643565624483e-01
7.216975118436443567e-09 1.791952070378166535e-07 7.000021328480712235e-01 1.270069361063418167e+00
-1.884260649210533514e-10 -9.276504025477229250e-10 1.092516470924481453e+00 7.038854327896911789e-01
-3.449641120891027702e-10 -1.766061626651067082e-09 1.184845542373662131e+00 7.118935057174204939e-01
-2.128139029446689454e-09 -2.018538421596826195e-09 7.025132567818719309e-01 1.167082546580216373e+00
-2.258733674751349806e-08 4.815719131669883315e-09 7.074324884483979003e-01 1.120303882911893201e+00
2.774676757216459379e-08 2.679100950358818992e-07 8.679968207765849098e-01 8.976081995236646627e-01
1.759471794038477545e-07 1.758528185092128165e-07 1.172447389371218396e+00 7.002463128555784788e-01
-2.155723840860710606e-09 3.211648374364320041e-09 1.027195078407473261e+00 7.312392047552133123e-01
2.349478158274955147e-08 2.008339409081686398e-07 7.000005233611917843e-01 1.089856992786131906e+00
4.851322108327044586e-08 2.192390863237526634e-06 7.048040706227725050e-01 7.580190938481058405e-01
6.155547368454867454e-08 6.172977696998388213e-10 7.127836280395756230e-01 1.299999139531481163e+00
-1.373082000047515193e-08 -1.519477045606911202e-08 8.885902802083649465e-01 7.914553916059040573e-01
1.855735134789181176e-07 1.853095985523140609e-07 1.152103155887167496e+00 7.008691853688463480e-01
1.493469153393570699e-08 1.645953480003205135e-07 1.188446853890295918e+00 7.000052239215863725e-01
2.118125081669074262e-07 4.246059559137303128e-08 7.000000107135829763e-01 1.051031552143851355e+00
1.629861977460053699e-07 2.192062398547469600e-07 1.180034999371539772e+00 7.000000226355166388e-01
2.274033869681300463e-06 -1.020297421930232791e-08 7.023463633695973263e-01 1.294215632699446950e+00
-7.450982559227302547e-09 3.940340430349402864e-10 1.199723689907535196e+00 7.083681307358162815e-01
1.053328419545589094e-07 1.903232495297633694e-07 7.000000139883603145e-01 1.004777500958158098e+00
8.703148174155819912e-08 -1.522783384321425685e-08 7.719961582506257303e-01 1.189517183060553096e+00
1.902264588785115430e-07 9.477843426079770836e-09 9.298926433743542885e-01 1.059655846055902906e+00
9.658045248899993606e-10 1.808250570855290372e-09 7.564159015224447558e-01 1.289155404922069925e+00
1.207958901206604156e-08 -3.338105880775407558e-08 7.015007308360415861e-01 1.187548126636814638e+00
-1.678795528095933974e-08 -1.818292877012823026e-08 1.158867126471996967e+00 7.798852928557895581e-01
7.305548844554277439e-09 1.981212998631848105e-07 8.495934738327434177e-01 9.529323649663647977e-01
2.512415961620965803e-08 2.388676345339195563e-07 9.249023607685679105e-01 9.132223267120530563e-01
1.160514428888305325e-08 1.746656788027684153e-07 1.159102282155533237e+00 7.294347491952374307e-01
2.081766931401478447e-07 -2.328937014775286113e-09 7.000000002700698110e-01 1.079662157021107793e+00
2.051814226657248947e-07 2.526125471692477424e-08 8.504294185123945082e-01 8.613146382400589385e-01
1.791743225560392420e-07 1.803723199506443082e-07 7.442875988155269740e-01 1.249228973928295794e+00
1.514827885814112559e-07 1.942047154968578630e-07 8.440118886446659197e-01 1.235958870821634914e+00
1.330695948378390823e-08 1.394173224549776996e-08 7.344253205229389625e-01 1.056592832019338069e+00
1.727193086140970655e-07 2.088978899438694363e-08 8.406808199174773399e-01 1.115841457195726250e+00
1.754922740900233585e-07 1.748852109802627742e-08 1.052489141096107694e+00 7.000020292343750450e-01
-5.060901770678367918e-09 -1.273435809316302971e-08 7.100554061695150132e-01 1.297398458436056501e+00
8.455955670799512426e-09 3.969619808254036349e-09 1.247694826572987026e+00 7.580661519688626226e-01
-7.847821527246427294e-09 1.672343912706175664e-07 9.811171014725732498e-01 8.492629741407444754e-01
1.763836851692822297e-07 1.126116560369126427e-08 8.615785315662872756e-01 1.021480063121802839e+00
-1.055589071385131580e-09 1.811140370116388596e-07 8.652702545010900748e-01 1.030241831631359739e+00
1.694250098796313043e-08 1.723694809644710948e-07 1.020644780533570772e+00 7.959556084738138582e-01
6.145067557626394940e-09 -9.881850503978919802e-09 1.152967571538995983e+00 7.000021924194598233e-01
4.893007651514532791e-08 1.756129575825608979e-06 1.162072880263861574e+00 7.295185523663907379e-01
9.922084075847685782e-09 1.620270951244710940e-07 8.360128197534542061e-01 1.118092252491228233e+00
2.452818252756368951e-07 -3.471297220564123343e-09 7.000000128303386360e-01 1.189586320742211711e+00
-1.536236969114827665e-08 -1.398974972496403741e-08 7.310230137479840629e-01 1.105194031671671073e+00
-2.320509838031164242e-10 1.429699499610909258e-07 1.018833693197517043e+00 8.151921820732619395e-01
1.779231273700972376e-07 3.813998961106482056e-09 7.748144384472509527e-01 1.018495164037114709e+00
-6.921962517250014073e-09 3.294786129815538930e-08 1.299998288890883869e+00 7.190937696862709227e-01
8.990523475857896270e-09 8.775304699538508007e-09 8.006881609869381800e-01 1.030875713097260338e+00
5.971051993127385793e-09 1.994010235491690243e-07 1.052325913097139409e+00 7.731198938607456439e-01
1.844339536464906548e-07 1.476495177068276005e-08 8.631159149773500738e-01 9.602364969819485729e-01
-2.270461266157268386e-08 1.702906808800181075e-07 1.097182116999417811e+00 7.000009675210282500e-01
-1.570422581172980941e-09 -3.804140078149796322e-09 9.589190482225422585e-01 7.472313561483791000e-01
1.747660411904561601e-07 2.279387256924480799e-07 1.230892647874792800e+00 7.000000183568477752e-01
1.617468808125896632e-07 -1.585200844354746065e-08 8.010512303648102961e-01 1.039654595710907348e+00
-9.265835339713429739e-09 -9.316423990874631168e-09 1.137329656131478739e+00 7.002083320432593849e-01
1.820545374838699659e-07 1.844637223331163668e-08 9.212160058853076094e-01 7.533267900181314092e-01
-1.178468652199266401e-09 -2.385473383509689161e-08 1.233793159510145010e+00 7.380695250517643746e-01
1.526284957625751639e-07 -4.706135712916091414e-09 1.163284899672927697e+00 7.000000271972062205e-01
-1.027375708200250388e-08 -1.061586086198546497e-08 1.199389859196759112e+00 7.045657348698270983e-01
-8.057675698245527698e-09 1.901211217438462565e-07 1.159591071056300882e+00 8.326933032326051531e-01
-7.751720456274990396e-09 -7.719555788331257235e-09 1.258727096859959094e+00 7.480672163911867845e-01
1.893493067256001420e-07 1.893949433368870934e-07 7.007611678668603794e-01 1.165861699045127153e+00
2.518024973898277201e-09 9.930090360204905804e-09 1.261166688772492162e+00 9.027113160936572900e-01
